"id","nk","date","createdAt","code","name","rate","bid","ask","updatedAt"
524,"1431394620~GBPUSD","2015-05-12T01:37:00.000Z","2015-05-12T01:37:51.000Z","GBPUSD","GBP/USD",1.5568,1.5568,1.5569,"2015-05-12T01:37:51.000Z"
525,"1431394620~AUDUSD","2015-05-12T01:37:00.000Z","2015-05-12T01:37:51.000Z","AUDUSD","AUD/USD",0.7898,0.7897,0.79,"2015-05-12T01:37:51.000Z"
526,"1431394620~USDJPY","2015-05-12T01:37:00.000Z","2015-05-12T01:37:51.000Z","USDJPY","USD/JPY",120.18,120.18,120.2,"2015-05-12T01:37:51.000Z"
527,"1431394680~EURUSD","2015-05-12T01:38:00.000Z","2015-05-12T01:38:57.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:38:57.000Z"
528,"1431394680~EURUSD","2015-05-12T01:38:00.000Z","2015-05-12T01:38:57.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:38:57.000Z"
529,"1431394680~GBPUSD","2015-05-12T01:38:00.000Z","2015-05-12T01:38:57.000Z","GBPUSD","GBP/USD",1.5571,1.5568,1.5574,"2015-05-12T01:38:57.000Z"
530,"1431394680~AUDUSD","2015-05-12T01:38:00.000Z","2015-05-12T01:38:57.000Z","AUDUSD","AUD/USD",0.79,0.7898,0.7902,"2015-05-12T01:38:57.000Z"
531,"1431394680~USDJPY","2015-05-12T01:38:00.000Z","2015-05-12T01:38:57.000Z","USDJPY","USD/JPY",120.145,120.145,120.16,"2015-05-12T01:38:57.000Z"
532,"1431394860~EURUSD","2015-05-12T01:41:00.000Z","2015-05-12T01:41:38.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:41:38.000Z"
533,"1431394860~EURUSD","2015-05-12T01:41:00.000Z","2015-05-12T01:41:38.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:41:38.000Z"
534,"1431394860~GBPUSD","2015-05-12T01:41:00.000Z","2015-05-12T01:41:38.000Z","GBPUSD","GBP/USD",1.557,1.5569,1.5572,"2015-05-12T01:41:38.000Z"
535,"1431394860~AUDUSD","2015-05-12T01:41:00.000Z","2015-05-12T01:41:38.000Z","AUDUSD","AUD/USD",0.7899,0.7897,0.79,"2015-05-12T01:41:38.000Z"
536,"1431394860~USDJPY","2015-05-12T01:41:00.000Z","2015-05-12T01:41:38.000Z","USDJPY","USD/JPY",120.16,120.16,120.18,"2015-05-12T01:41:38.000Z"
537,"1431394920~EURUSD","2015-05-12T01:42:00.000Z","2015-05-12T01:42:44.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:42:44.000Z"
538,"1431394920~EURUSD","2015-05-12T01:42:00.000Z","2015-05-12T01:42:44.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:42:44.000Z"
539,"1431394920~GBPUSD","2015-05-12T01:42:00.000Z","2015-05-12T01:42:44.000Z","GBPUSD","GBP/USD",1.5571,1.557,1.5571,"2015-05-12T01:42:44.000Z"
540,"1431394920~AUDUSD","2015-05-12T01:42:00.000Z","2015-05-12T01:42:44.000Z","AUDUSD","AUD/USD",0.79,0.7899,0.79,"2015-05-12T01:42:44.000Z"
541,"1431394920~USDJPY","2015-05-12T01:42:00.000Z","2015-05-12T01:42:44.000Z","USDJPY","USD/JPY",120.154,120.154,120.157,"2015-05-12T01:42:44.000Z"
542,"1431394980~EURUSD","2015-05-12T01:43:00.000Z","2015-05-12T01:43:49.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:43:49.000Z"
543,"1431394980~EURUSD","2015-05-12T01:43:00.000Z","2015-05-12T01:43:49.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-12T01:43:49.000Z"
544,"1431394980~GBPUSD","2015-05-12T01:43:00.000Z","2015-05-12T01:43:49.000Z","GBPUSD","GBP/USD",1.557,1.5569,1.5571,"2015-05-12T01:43:49.000Z"
545,"1431394980~AUDUSD","2015-05-12T01:43:00.000Z","2015-05-12T01:43:49.000Z","AUDUSD","AUD/USD",0.79,0.7899,0.79,"2015-05-12T01:43:49.000Z"
546,"1431394980~USDJPY","2015-05-12T01:43:00.000Z","2015-05-12T01:43:49.000Z","USDJPY","USD/JPY",120.148,120.148,120.151,"2015-05-12T01:43:49.000Z"
547,"1431395040~EURUSD","2015-05-12T01:44:00.000Z","2015-05-12T01:44:57.000Z","EURUSD","EUR/USD",1.1141,1.114,1.1141,"2015-05-12T01:44:57.000Z"
548,"1431395040~EURUSD","2015-05-12T01:44:00.000Z","2015-05-12T01:44:57.000Z","EURUSD","EUR/USD",1.1141,1.114,1.1141,"2015-05-12T01:44:57.000Z"
549,"1431395040~GBPUSD","2015-05-12T01:44:00.000Z","2015-05-12T01:44:57.000Z","GBPUSD","GBP/USD",1.557,1.5568,1.5572,"2015-05-12T01:44:57.000Z"
550,"1431395040~AUDUSD","2015-05-12T01:44:00.000Z","2015-05-12T01:44:57.000Z","AUDUSD","AUD/USD",0.7902,0.7902,0.7903,"2015-05-12T01:44:57.000Z"
551,"1431395040~USDJPY","2015-05-12T01:44:00.000Z","2015-05-12T01:44:57.000Z","USDJPY","USD/JPY",120.145,120.145,120.16,"2015-05-12T01:44:57.000Z"
552,"1431395160~EURUSD","2015-05-12T01:46:00.000Z","2015-05-12T01:46:03.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1144,"2015-05-12T01:46:03.000Z"
553,"1431395160~EURUSD","2015-05-12T01:46:00.000Z","2015-05-12T01:46:03.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1144,"2015-05-12T01:46:03.000Z"
554,"1431395160~GBPUSD","2015-05-12T01:46:00.000Z","2015-05-12T01:46:03.000Z","GBPUSD","GBP/USD",1.5569,1.5569,1.557,"2015-05-12T01:46:03.000Z"
555,"1431395160~AUDUSD","2015-05-12T01:46:00.000Z","2015-05-12T01:46:03.000Z","AUDUSD","AUD/USD",0.7902,0.7901,0.7904,"2015-05-12T01:46:03.000Z"
556,"1431395160~USDJPY","2015-05-12T01:46:00.000Z","2015-05-12T01:46:03.000Z","USDJPY","USD/JPY",120.16,120.16,120.18,"2015-05-12T01:46:03.000Z"
557,"1431395220~EURUSD","2015-05-12T01:47:00.000Z","2015-05-12T01:47:08.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1144,"2015-05-12T01:47:08.000Z"
558,"1431395220~EURUSD","2015-05-12T01:47:00.000Z","2015-05-12T01:47:08.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1144,"2015-05-12T01:47:08.000Z"
559,"1431395220~GBPUSD","2015-05-12T01:47:00.000Z","2015-05-12T01:47:08.000Z","GBPUSD","GBP/USD",1.5568,1.5567,1.557,"2015-05-12T01:47:08.000Z"
560,"1431395220~AUDUSD","2015-05-12T01:47:00.000Z","2015-05-12T01:47:08.000Z","AUDUSD","AUD/USD",0.7905,0.7903,0.7906,"2015-05-12T01:47:08.000Z"
561,"1431395220~USDJPY","2015-05-12T01:47:00.000Z","2015-05-12T01:47:08.000Z","USDJPY","USD/JPY",120.15,120.15,120.16,"2015-05-12T01:47:08.000Z"
562,"1431395280~EURUSD","2015-05-12T01:48:00.000Z","2015-05-12T01:48:14.000Z","EURUSD","EUR/USD",1.1141,1.1141,1.1141,"2015-05-12T01:48:14.000Z"
563,"1431395280~EURUSD","2015-05-12T01:48:00.000Z","2015-05-12T01:48:14.000Z","EURUSD","EUR/USD",1.1141,1.1141,1.1141,"2015-05-12T01:48:14.000Z"
564,"1431395280~GBPUSD","2015-05-12T01:48:00.000Z","2015-05-12T01:48:14.000Z","GBPUSD","GBP/USD",1.5568,1.5568,1.5569,"2015-05-12T01:48:14.000Z"
565,"1431395280~AUDUSD","2015-05-12T01:48:00.000Z","2015-05-12T01:48:14.000Z","AUDUSD","AUD/USD",0.7903,0.7903,0.7903,"2015-05-12T01:48:14.000Z"
566,"1431395280~USDJPY","2015-05-12T01:48:00.000Z","2015-05-12T01:48:14.000Z","USDJPY","USD/JPY",120.158,120.158,120.16,"2015-05-12T01:48:14.000Z"
567,"1431395340~EURUSD","2015-05-12T01:49:00.000Z","2015-05-12T01:49:19.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:49:19.000Z"
568,"1431395340~EURUSD","2015-05-12T01:49:00.000Z","2015-05-12T01:49:19.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:49:19.000Z"
569,"1431395340~GBPUSD","2015-05-12T01:49:00.000Z","2015-05-12T01:49:19.000Z","GBPUSD","GBP/USD",1.5568,1.5567,1.5568,"2015-05-12T01:49:19.000Z"
570,"1431395340~AUDUSD","2015-05-12T01:49:00.000Z","2015-05-12T01:49:19.000Z","AUDUSD","AUD/USD",0.7902,0.7902,0.7903,"2015-05-12T01:49:19.000Z"
571,"1431395340~USDJPY","2015-05-12T01:49:00.000Z","2015-05-12T01:49:19.000Z","USDJPY","USD/JPY",120.155,120.155,120.16,"2015-05-12T01:49:19.000Z"
572,"1431395400~EURUSD","2015-05-12T01:50:00.000Z","2015-05-12T01:50:25.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:50:25.000Z"
573,"1431395400~EURUSD","2015-05-12T01:50:00.000Z","2015-05-12T01:50:25.000Z","EURUSD","EUR/USD",1.1141,1.1139,1.1142,"2015-05-12T01:50:25.000Z"
574,"1431395400~GBPUSD","2015-05-12T01:50:00.000Z","2015-05-12T01:50:25.000Z","GBPUSD","GBP/USD",1.5566,1.5566,1.5567,"2015-05-12T01:50:25.000Z"
575,"1431395400~AUDUSD","2015-05-12T01:50:00.000Z","2015-05-12T01:50:25.000Z","AUDUSD","AUD/USD",0.79,0.7899,0.7902,"2015-05-12T01:50:25.000Z"
576,"1431395400~USDJPY","2015-05-12T01:50:00.000Z","2015-05-12T01:50:25.000Z","USDJPY","USD/JPY",120.178,120.178,120.181,"2015-05-12T01:50:25.000Z"
577,"1431395460~EURUSD","2015-05-12T01:51:00.000Z","2015-05-12T01:51:14.000Z","EURUSD","EUR/USD",1.1141,1.114,1.1141,"2015-05-12T01:51:14.000Z"
578,"1431395460~EURUSD","2015-05-12T01:51:00.000Z","2015-05-12T01:51:14.000Z","EURUSD","EUR/USD",1.1141,1.114,1.1141,"2015-05-12T01:51:14.000Z"
579,"1431395460~GBPUSD","2015-05-12T01:51:00.000Z","2015-05-12T01:51:14.000Z","GBPUSD","GBP/USD",1.5567,1.5567,1.5568,"2015-05-12T01:51:14.000Z"
580,"1431395460~AUDUSD","2015-05-12T01:51:00.000Z","2015-05-12T01:51:14.000Z","AUDUSD","AUD/USD",0.7903,0.7901,0.7904,"2015-05-12T01:51:14.000Z"
581,"1431395460~USDJPY","2015-05-12T01:51:00.000Z","2015-05-12T01:51:14.000Z","USDJPY","USD/JPY",120.172,120.172,120.175,"2015-05-12T01:51:14.000Z"
582,"1431395520~EURUSD","2015-05-12T01:52:00.000Z","2015-05-12T01:52:20.000Z","EURUSD","EUR/USD",1.1142,1.1139,1.1144,"2015-05-12T01:52:20.000Z"
583,"1431395520~EURUSD","2015-05-12T01:52:00.000Z","2015-05-12T01:52:20.000Z","EURUSD","EUR/USD",1.1142,1.1139,1.1144,"2015-05-12T01:52:20.000Z"
584,"1431395520~GBPUSD","2015-05-12T01:52:00.000Z","2015-05-12T01:52:20.000Z","GBPUSD","GBP/USD",1.5567,1.5567,1.5568,"2015-05-12T01:52:20.000Z"
585,"1431395520~AUDUSD","2015-05-12T01:52:00.000Z","2015-05-12T01:52:20.000Z","AUDUSD","AUD/USD",0.7903,0.7903,0.7904,"2015-05-12T01:52:20.000Z"
586,"1431395520~USDJPY","2015-05-12T01:52:00.000Z","2015-05-12T01:52:20.000Z","USDJPY","USD/JPY",120.17,120.17,120.18,"2015-05-12T01:52:20.000Z"
587,"1431395580~EURUSD","2015-05-12T01:53:00.000Z","2015-05-12T01:53:25.000Z","EURUSD","EUR/USD",1.1142,1.114,1.1144,"2015-05-12T01:53:25.000Z"
588,"1431395580~EURUSD","2015-05-12T01:53:00.000Z","2015-05-12T01:53:25.000Z","EURUSD","EUR/USD",1.1142,1.114,1.1144,"2015-05-12T01:53:25.000Z"
589,"1431395580~GBPUSD","2015-05-12T01:53:00.000Z","2015-05-12T01:53:25.000Z","GBPUSD","GBP/USD",1.5568,1.5567,1.5568,"2015-05-12T01:53:25.000Z"
590,"1431395580~AUDUSD","2015-05-12T01:53:00.000Z","2015-05-12T01:53:25.000Z","AUDUSD","AUD/USD",0.7903,0.7901,0.7904,"2015-05-12T01:53:25.000Z"
591,"1431395580~USDJPY","2015-05-12T01:53:00.000Z","2015-05-12T01:53:25.000Z","USDJPY","USD/JPY",120.166,120.166,120.17,"2015-05-12T01:53:25.000Z"
592,"1431395640~EURUSD","2015-05-12T01:54:00.000Z","2015-05-12T01:54:31.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1142,"2015-05-12T01:54:31.000Z"
593,"1431395640~EURUSD","2015-05-12T01:54:00.000Z","2015-05-12T01:54:31.000Z","EURUSD","EUR/USD",1.1142,1.1141,1.1142,"2015-05-12T01:54:31.000Z"
594,"1431395640~GBPUSD","2015-05-12T01:54:00.000Z","2015-05-12T01:54:31.000Z","GBPUSD","GBP/USD",1.5568,1.5568,1.5569,"2015-05-12T01:54:31.000Z"
595,"1431395640~AUDUSD","2015-05-12T01:54:00.000Z","2015-05-12T01:54:31.000Z","AUDUSD","AUD/USD",0.7904,0.7903,0.7906,"2015-05-12T01:54:31.000Z"
596,"1431395640~USDJPY","2015-05-12T01:54:00.000Z","2015-05-12T01:54:31.000Z","USDJPY","USD/JPY",120.174,120.174,120.176,"2015-05-12T01:54:31.000Z"
597,"1431395700~EURUSD","2015-05-12T01:55:00.000Z","2015-05-12T01:55:41.000Z","EURUSD","EUR/USD",1.1143,1.1142,1.1143,"2015-05-12T01:55:41.000Z"
598,"1431395700~EURUSD","2015-05-12T01:55:00.000Z","2015-05-12T01:55:41.000Z","EURUSD","EUR/USD",1.1143,1.1142,1.1143,"2015-05-12T01:55:41.000Z"
599,"1431395700~GBPUSD","2015-05-12T01:55:00.000Z","2015-05-12T01:55:41.000Z","GBPUSD","GBP/USD",1.5568,1.5566,1.557,"2015-05-12T01:55:41.000Z"
600,"1431395700~AUDUSD","2015-05-12T01:55:00.000Z","2015-05-12T01:55:41.000Z","AUDUSD","AUD/USD",0.7906,0.7904,0.7908,"2015-05-12T01:55:41.000Z"
601,"1431395700~USDJPY","2015-05-12T01:55:00.000Z","2015-05-12T01:55:41.000Z","USDJPY","USD/JPY",120.177,120.177,120.179,"2015-05-12T01:55:41.000Z"
602,"1431395760~EURUSD","2015-05-12T01:56:00.000Z","2015-05-12T01:56:47.000Z","EURUSD","EUR/USD",1.1146,1.1145,1.1146,"2015-05-12T01:56:47.000Z"
603,"1431395760~EURUSD","2015-05-12T01:56:00.000Z","2015-05-12T01:56:47.000Z","EURUSD","EUR/USD",1.1146,1.1145,1.1146,"2015-05-12T01:56:47.000Z"
604,"1431395760~GBPUSD","2015-05-12T01:56:00.000Z","2015-05-12T01:56:47.000Z","GBPUSD","GBP/USD",1.5571,1.557,1.5571,"2015-05-12T01:56:47.000Z"
605,"1431395760~AUDUSD","2015-05-12T01:56:00.000Z","2015-05-12T01:56:47.000Z","AUDUSD","AUD/USD",0.7908,0.7908,0.7908,"2015-05-12T01:56:47.000Z"
606,"1431395760~USDJPY","2015-05-12T01:56:00.000Z","2015-05-12T01:56:47.000Z","USDJPY","USD/JPY",120.167,120.167,120.169,"2015-05-12T01:56:47.000Z"
607,"1431395820~EURUSD","2015-05-12T01:57:00.000Z","2015-05-12T01:57:58.000Z","EURUSD","EUR/USD",1.1145,1.1144,1.1145,"2015-05-12T01:57:58.000Z"
608,"1431395820~EURUSD","2015-05-12T01:57:00.000Z","2015-05-12T01:57:58.000Z","EURUSD","EUR/USD",1.1145,1.1144,1.1145,"2015-05-12T01:57:58.000Z"
609,"1431395820~GBPUSD","2015-05-12T01:57:00.000Z","2015-05-12T01:57:58.000Z","GBPUSD","GBP/USD",1.5571,1.557,1.5572,"2015-05-12T01:57:58.000Z"
610,"1431395820~AUDUSD","2015-05-12T01:57:00.000Z","2015-05-12T01:57:58.000Z","AUDUSD","AUD/USD",0.7907,0.7905,0.7908,"2015-05-12T01:57:58.000Z"
611,"1431395820~USDJPY","2015-05-12T01:57:00.000Z","2015-05-12T01:57:58.000Z","USDJPY","USD/JPY",120.171,120.171,120.174,"2015-05-12T01:57:58.000Z"
612,"1431395940~EURUSD","2015-05-12T01:59:00.000Z","2015-05-12T01:59:03.000Z","EURUSD","EUR/USD",1.1147,1.1147,1.1147,"2015-05-12T01:59:03.000Z"
613,"1431395940~EURUSD","2015-05-12T01:59:00.000Z","2015-05-12T01:59:03.000Z","EURUSD","EUR/USD",1.1147,1.1147,1.1147,"2015-05-12T01:59:03.000Z"
614,"1431395940~GBPUSD","2015-05-12T01:59:00.000Z","2015-05-12T01:59:03.000Z","GBPUSD","GBP/USD",1.5571,1.5569,1.5573,"2015-05-12T01:59:03.000Z"
615,"1431395940~AUDUSD","2015-05-12T01:59:00.000Z","2015-05-12T01:59:03.000Z","AUDUSD","AUD/USD",0.7907,0.7907,0.7907,"2015-05-12T01:59:03.000Z"
616,"1431395940~USDJPY","2015-05-12T01:59:00.000Z","2015-05-12T01:59:03.000Z","USDJPY","USD/JPY",120.162,120.162,120.165,"2015-05-12T01:59:03.000Z"
617,"1431396000~EURUSD","2015-05-12T02:00:00.000Z","2015-05-12T02:00:09.000Z","EURUSD","EUR/USD",1.1147,1.1145,1.1148,"2015-05-12T02:00:09.000Z"
618,"1431396000~EURUSD","2015-05-12T02:00:00.000Z","2015-05-12T02:00:09.000Z","EURUSD","EUR/USD",1.1147,1.1145,1.1148,"2015-05-12T02:00:09.000Z"
619,"1431396000~GBPUSD","2015-05-12T02:00:00.000Z","2015-05-12T02:00:09.000Z","GBPUSD","GBP/USD",1.5572,1.5571,1.5573,"2015-05-12T02:00:09.000Z"
620,"1431396000~AUDUSD","2015-05-12T02:00:00.000Z","2015-05-12T02:00:09.000Z","AUDUSD","AUD/USD",0.7909,0.7908,0.791,"2015-05-12T02:00:09.000Z"
621,"1431396000~USDJPY","2015-05-12T02:00:00.000Z","2015-05-12T02:00:09.000Z","USDJPY","USD/JPY",120.175,120.175,120.178,"2015-05-12T02:00:09.000Z"
622,"1431396060~EURUSD","2015-05-12T02:01:00.000Z","2015-05-12T02:01:12.000Z","EURUSD","EUR/USD",1.1148,1.1146,1.115,"2015-05-12T02:01:12.000Z"
623,"1431396060~EURUSD","2015-05-12T02:01:00.000Z","2015-05-12T02:01:12.000Z","EURUSD","EUR/USD",1.1148,1.1146,1.115,"2015-05-12T02:01:12.000Z"
624,"1431396060~GBPUSD","2015-05-12T02:01:00.000Z","2015-05-12T02:01:12.000Z","GBPUSD","GBP/USD",1.5572,1.557,1.5574,"2015-05-12T02:01:12.000Z"
625,"1431396060~AUDUSD","2015-05-12T02:01:00.000Z","2015-05-12T02:01:12.000Z","AUDUSD","AUD/USD",0.7908,0.7907,0.791,"2015-05-12T02:01:12.000Z"
626,"1431396060~USDJPY","2015-05-12T02:01:00.000Z","2015-05-12T02:01:12.000Z","USDJPY","USD/JPY",120.163,120.163,120.167,"2015-05-12T02:01:12.000Z"
627,"1431396120~EURUSD","2015-05-12T02:02:00.000Z","2015-05-12T02:02:17.000Z","EURUSD","EUR/USD",1.1147,1.1146,1.1147,"2015-05-12T02:02:17.000Z"
628,"1431396120~EURUSD","2015-05-12T02:02:00.000Z","2015-05-12T02:02:17.000Z","EURUSD","EUR/USD",1.1147,1.1146,1.1147,"2015-05-12T02:02:17.000Z"
629,"1431396120~GBPUSD","2015-05-12T02:02:00.000Z","2015-05-12T02:02:17.000Z","GBPUSD","GBP/USD",1.5572,1.557,1.5574,"2015-05-12T02:02:17.000Z"
630,"1431396120~AUDUSD","2015-05-12T02:02:00.000Z","2015-05-12T02:02:17.000Z","AUDUSD","AUD/USD",0.7908,0.7906,0.791,"2015-05-12T02:02:17.000Z"
631,"1431396120~USDJPY","2015-05-12T02:02:00.000Z","2015-05-12T02:02:17.000Z","USDJPY","USD/JPY",120.158,120.158,120.161,"2015-05-12T02:02:17.000Z"
632,"1431396480~EURUSD","2015-05-12T02:08:00.000Z","2015-05-12T02:08:42.000Z","EURUSD","EUR/USD",1.1148,1.1147,1.1148,"2015-05-12T02:08:42.000Z"
633,"1431396480~EURUSD","2015-05-12T02:08:00.000Z","2015-05-12T02:08:42.000Z","EURUSD","EUR/USD",1.1148,1.1147,1.1148,"2015-05-12T02:08:42.000Z"
634,"1431396480~GBPUSD","2015-05-12T02:08:00.000Z","2015-05-12T02:08:42.000Z","GBPUSD","GBP/USD",1.5572,1.5572,1.5573,"2015-05-12T02:08:42.000Z"
635,"1431396480~AUDUSD","2015-05-12T02:08:00.000Z","2015-05-12T02:08:42.000Z","AUDUSD","AUD/USD",0.7909,0.7908,0.791,"2015-05-12T02:08:42.000Z"
636,"1431396480~USDJPY","2015-05-12T02:08:00.000Z","2015-05-12T02:08:42.000Z","USDJPY","USD/JPY",120.16,120.16,120.18,"2015-05-12T02:08:42.000Z"
637,"1431396540~EURUSD","2015-05-12T02:09:00.000Z","2015-05-12T02:09:48.000Z","EURUSD","EUR/USD",1.1148,1.1147,1.1148,"2015-05-12T02:09:48.000Z"
638,"1431396540~EURUSD","2015-05-12T02:09:00.000Z","2015-05-12T02:09:48.000Z","EURUSD","EUR/USD",1.1148,1.1147,1.1148,"2015-05-12T02:09:48.000Z"
639,"1431396540~GBPUSD","2015-05-12T02:09:00.000Z","2015-05-12T02:09:48.000Z","GBPUSD","GBP/USD",1.5574,1.5572,1.5576,"2015-05-12T02:09:48.000Z"
640,"1431396540~AUDUSD","2015-05-12T02:09:00.000Z","2015-05-12T02:09:48.000Z","AUDUSD","AUD/USD",0.791,0.7908,0.7912,"2015-05-12T02:09:48.000Z"
641,"1431396540~USDJPY","2015-05-12T02:09:00.000Z","2015-05-12T02:09:48.000Z","USDJPY","USD/JPY",120.175,120.175,120.178,"2015-05-12T02:09:48.000Z"
642,"1431396600~EURUSD","2015-05-12T02:10:00.000Z","2015-05-12T02:10:54.000Z","EURUSD","EUR/USD",1.1149,1.1147,1.115,"2015-05-12T02:10:54.000Z"
643,"1431396600~EURUSD","2015-05-12T02:10:00.000Z","2015-05-12T02:10:54.000Z","EURUSD","EUR/USD",1.1149,1.1147,1.115,"2015-05-12T02:10:54.000Z"
644,"1431396600~GBPUSD","2015-05-12T02:10:00.000Z","2015-05-12T02:10:54.000Z","GBPUSD","GBP/USD",1.5573,1.5571,1.5574,"2015-05-12T02:10:54.000Z"
645,"1431396600~AUDUSD","2015-05-12T02:10:00.000Z","2015-05-12T02:10:54.000Z","AUDUSD","AUD/USD",0.791,0.7908,0.7912,"2015-05-12T02:10:54.000Z"
646,"1431396600~USDJPY","2015-05-12T02:10:00.000Z","2015-05-12T02:10:54.000Z","USDJPY","USD/JPY",120.175,120.175,120.178,"2015-05-12T02:10:54.000Z"
647,"1431396660~EURUSD","2015-05-12T02:11:00.000Z","2015-05-12T02:11:59.000Z","EURUSD","EUR/USD",1.1147,1.1146,1.1148,"2015-05-12T02:11:59.000Z"
648,"1431396660~EURUSD","2015-05-12T02:11:00.000Z","2015-05-12T02:11:59.000Z","EURUSD","EUR/USD",1.1147,1.1146,1.1148,"2015-05-12T02:11:59.000Z"
649,"1431396660~GBPUSD","2015-05-12T02:11:00.000Z","2015-05-12T02:11:59.000Z","GBPUSD","GBP/USD",1.557,1.557,1.5571,"2015-05-12T02:11:59.000Z"
650,"1431396660~AUDUSD","2015-05-12T02:11:00.000Z","2015-05-12T02:11:59.000Z","AUDUSD","AUD/USD",0.7908,0.7908,0.7908,"2015-05-12T02:11:59.000Z"
651,"1431396660~USDJPY","2015-05-12T02:11:00.000Z","2015-05-12T02:11:59.000Z","USDJPY","USD/JPY",120.155,120.155,120.18,"2015-05-12T02:11:59.000Z"
652,"1431396780~EURUSD","2015-05-12T02:13:00.000Z","2015-05-12T02:13:04.000Z","EURUSD","EUR/USD",1.1149,1.1147,1.115,"2015-05-12T02:13:04.000Z"
653,"1431396780~EURUSD","2015-05-12T02:13:00.000Z","2015-05-12T02:13:04.000Z","EURUSD","EUR/USD",1.1149,1.1147,1.115,"2015-05-12T02:13:04.000Z"
654,"1431396780~GBPUSD","2015-05-12T02:13:00.000Z","2015-05-12T02:13:04.000Z","GBPUSD","GBP/USD",1.557,1.557,1.5571,"2015-05-12T02:13:04.000Z"
655,"1431396780~AUDUSD","2015-05-12T02:13:00.000Z","2015-05-12T02:13:04.000Z","AUDUSD","AUD/USD",0.7909,0.7908,0.791,"2015-05-12T02:13:04.000Z"
656,"1431396780~USDJPY","2015-05-12T02:13:00.000Z","2015-05-12T02:13:04.000Z","USDJPY","USD/JPY",120.17,120.17,120.172,"2015-05-12T02:13:04.000Z"
657,"1431397200~EURUSD","2015-05-12T02:20:00.000Z","2015-05-12T02:20:16.000Z","EURUSD","EUR/USD",1.1148,1.1146,1.115,"2015-05-12T02:20:16.000Z"
658,"1431397200~EURUSD","2015-05-12T02:20:00.000Z","2015-05-12T02:20:16.000Z","EURUSD","EUR/USD",1.1147,1.1147,1.1148,"2015-05-12T02:20:16.000Z"
659,"1431397200~GBPUSD","2015-05-12T02:20:00.000Z","2015-05-12T02:20:16.000Z","GBPUSD","GBP/USD",1.5572,1.5571,1.5573,"2015-05-12T02:20:16.000Z"
660,"1431397200~AUDUSD","2015-05-12T02:20:00.000Z","2015-05-12T02:20:16.000Z","AUDUSD","AUD/USD",0.7911,0.7909,0.7912,"2015-05-12T02:20:16.000Z"
661,"1431397200~USDJPY","2015-05-12T02:20:00.000Z","2015-05-12T02:20:16.000Z","USDJPY","USD/JPY",120.171,120.171,120.174,"2015-05-12T02:20:16.000Z"
662,"1431565800~EURUSD","2015-05-14T01:10:00.000Z","2015-05-14T01:10:45.000Z","EURUSD","EUR/USD",1.1352,1.1351,1.1352,"2015-05-14T01:10:45.000Z"
663,"1431565800~EURUSD","2015-05-14T01:10:00.000Z","2015-05-14T01:10:45.000Z","EURUSD","EUR/USD",1.1352,1.1351,1.1352,"2015-05-14T01:10:45.000Z"
664,"1431565800~GBPUSD","2015-05-14T01:10:00.000Z","2015-05-14T01:10:45.000Z","GBPUSD","GBP/USD",1.5738,1.5735,1.574,"2015-05-14T01:10:45.000Z"
665,"1431565800~AUDUSD","2015-05-14T01:10:00.000Z","2015-05-14T01:10:45.000Z","AUDUSD","AUD/USD",0.8127,0.8127,0.8127,"2015-05-14T01:10:45.000Z"
666,"1431565800~USDJPY","2015-05-14T01:10:00.000Z","2015-05-14T01:10:45.000Z","USDJPY","USD/JPY",119.225,119.225,119.24,"2015-05-14T01:10:45.000Z"
667,"1431565920~EURUSD","2015-05-14T01:12:00.000Z","2015-05-14T01:12:54.000Z","EURUSD","EUR/USD",1.1354,1.1354,1.1355,"2015-05-14T01:12:54.000Z"
668,"1431565920~EURUSD","2015-05-14T01:12:00.000Z","2015-05-14T01:12:54.000Z","EURUSD","EUR/USD",1.1354,1.1354,1.1355,"2015-05-14T01:12:54.000Z"
669,"1431565920~GBPUSD","2015-05-14T01:12:00.000Z","2015-05-14T01:12:54.000Z","GBPUSD","GBP/USD",1.574,1.5737,1.5742,"2015-05-14T01:12:54.000Z"
670,"1431565920~AUDUSD","2015-05-14T01:12:00.000Z","2015-05-14T01:12:54.000Z","AUDUSD","AUD/USD",0.8129,0.8128,0.8129,"2015-05-14T01:12:54.000Z"
